order_id,weekday,date,time,items_ordered,order_total
17235,Tuesday,2015-10-20,13:44:21,1,12.5
17236,Tuesday,2015-10-20,13:49:06,1,16.75
17237,Tuesday,2015-10-20,13:54:49,1,10.5
17238,Tuesday,2015-10-20,15:03:55,2,32.75
17239,Tuesday,2015-10-20,15:10:55,1,10.5
17240,Tuesday,2015-10-20,15:27:52,1,10.5
17241,Tuesday,2015-10-20,15:37:01,2,32.75
17242,Tuesday,2015-10-20,16:02:25,4,53.45
17243,Tuesday,2015-10-20,16:08:04,1,20.75
17244,Tuesday,2015-10-20,16:49:57,2,32.75
17245,Tuesday,2015-10-20,17:08:42,3,43.75
17246,Tuesday,2015-10-20,17:09:42,1,16.5
17247,Tuesday,2015-10-20,17:30:01,1,16.5
17248,Tuesday,2015-10-20,17:34:41,2,25.0
17249,Tuesday,2015-10-20,17:36:50,4,57.5
17250,Tuesday,2015-10-20,17:39:11,2,35.65
17251,Tuesday,2015-10-20,17:42:03,3,43.0
17252,Tuesday,2015-10-20,17:58:59,3,56.25
17253,Tuesday,2015-10-20,18:14:37,2,40.75
17254,Tuesday,2015-10-20,18:26:47,1,12.5
17255,Tuesday,2015-10-20,18:28:58,2,37.25
17256,Tuesday,2015-10-20,18:40:58,2,28.5
17257,Tuesday,2015-10-20,18:46:51,3,41.25
17258,Tuesday,2015-10-20,18:53:44,3,50.2
17259,Tuesday,2015-10-20,19:04:48,1,16.5
17260,Tuesday,2015-10-20,19:20:23,4,59.75
17261,Tuesday,2015-10-20,19:23:26,2,26.75
17262,Tuesday,2015-10-20,19:41:36,4,51.5
17263,Tuesday,2015-10-20,19:48:30,2,33.5
17264,Tuesday,2015-10-20,20:11:11,4,55.75
17265,Tuesday,2015-10-20,20:24:37,4,67.25
17266,Tuesday,2015-10-20,20:42:49,4,61.75
17267,Tuesday,2015-10-20,20:48:39,3,47.75
17268,Tuesday,2015-10-20,20:59:52,2,34.5
17269,Tuesday,2015-10-20,21:03:35,3,57.5
17270,Tuesday,2015-10-20,21:25:48,1,20.5
17271,Tuesday,2015-10-20,21:38:55,1,12.75
17272,Tuesday,2015-10-20,22:25:01,2,29.0
17273,Tuesday,2015-10-20,22:32:49,4,63.25
17274,Wednesday,2015-10-21,11:16:30,2,33.25
17275,Wednesday,2015-10-21,11:21:11,7,115.95
17276,Wednesday,2015-10-21,11:21:48,1,16.0
17277,Wednesday,2015-10-21,11:25:58,1,16.0
17278,Wednesday,2015-10-21,11:37:19,1,10.5
17279,Wednesday,2015-10-21,11:38:41,2,30.7
17280,Wednesday,2015-10-21,11:38:59,4,62.75
17281,Wednesday,2015-10-21,12:16:09,2,33.25
17282,Wednesday,2015-10-21,12:22:39,4,70.0
17283,Wednesday,2015-10-21,12:26:36,1,16.5
17284,Wednesday,2015-10-21,12:31:38,1,17.5
17285,Wednesday,2015-10-21,12:41:50,3,58.0
17286,Wednesday,2015-10-21,12:44:37,2,29.25
17287,Wednesday,2015-10-21,12:57:22,7,115.5
17288,Wednesday,2015-10-21,13:01:56,2,37.25
17289,Wednesday,2015-10-21,13:14:57,1,17.95
17290,Wednesday,2015-10-21,13:32:00,3,53.25
17291,Wednesday,2015-10-21,13:32:54,4,53.75
17292,Wednesday,2015-10-21,13:33:13,13,211.0
17293,Wednesday,2015-10-21,13:38:56,1,16.5
17294,Wednesday,2015-10-21,13:48:08,4,65.0
17295,Wednesday,2015-10-21,13:49:59,4,54.0
17296,Wednesday,2015-10-21,13:58:34,3,62.25
17297,Wednesday,2015-10-21,13:58:41,1,16.75
17298,Wednesday,2015-10-21,14:06:53,1,12.75
17299,Wednesday,2015-10-21,15:02:54,1,16.0
17300,Wednesday,2015-10-21,15:36:35,4,65.0
17301,Wednesday,2015-10-21,16:08:04,3,57.0
17302,Wednesday,2015-10-21,16:55:46,4,62.5
17303,Wednesday,2015-10-21,16:55:59,4,72.0
17304,Wednesday,2015-10-21,16:56:38,1,12.5
17305,Wednesday,2015-10-21,16:58:23,3,49.5
17306,Wednesday,2015-10-21,17:10:46,2,38.7
17307,Wednesday,2015-10-21,17:13:23,1,20.75
17308,Wednesday,2015-10-21,17:14:19,3,43.5
17309,Wednesday,2015-10-21,17:55:57,1,17.5
17310,Wednesday,2015-10-21,17:59:40,4,67.0
17311,Wednesday,2015-10-21,18:19:17,1,16.75
17312,Wednesday,2015-10-21,18:31:16,1,17.95
17313,Wednesday,2015-10-21,18:42:05,2,32.75
17314,Wednesday,2015-10-21,18:51:17,3,37.25
17315,Wednesday,2015-10-21,18:56:11,2,28.25
17316,Wednesday,2015-10-21,19:00:13,1,16.75
17317,Wednesday,2015-10-21,19:28:24,2,27.25
17318,Wednesday,2015-10-21,19:29:49,4,57.25
17319,Wednesday,2015-10-21,19:31:51,4,78.75
17320,Wednesday,2015-10-21,19:57:15,2,33.5
17321,Wednesday,2015-10-21,20:03:33,2,41.5
17322,Wednesday,2015-10-21,20:27:34,1,20.25
17323,Wednesday,2015-10-21,20:55:12,1,12.0
17324,Wednesday,2015-10-21,21:20:21,2,24.75
17325,Wednesday,2015-10-21,21:59:29,1,10.5
17326,Wednesday,2015-10-21,22:06:44,4,70.75
17327,Wednesday,2015-10-21,22:08:59,4,70.25
17328,Wednesday,2015-10-21,22:14:24,4,78.25
17329,Wednesday,2015-10-21,22:21:23,2,38.25
17330,Thursday,2015-10-22,11:32:06,3,53.5
17331,Thursday,2015-10-22,11:39:58,4,50.5
17332,Thursday,2015-10-22,11:51:48,2,29.0
17333,Thursday,2015-10-22,11:53:12,4,62.2
17334,Thursday,2015-10-22,11:58:38,4,68.75
17335,Thursday,2015-10-22,12:14:31,5,93.4
17336,Thursday,2015-10-22,12:24:21,1,20.5
17337,Thursday,2015-10-22,12:28:57,5,91.7
17338,Thursday,2015-10-22,12:29:40,1,20.5
17339,Thursday,2015-10-22,12:55:33,1,15.25
17340,Thursday,2015-10-22,13:04:32,3,46.25
17341,Thursday,2015-10-22,13:11:26,2,41.0
17342,Thursday,2015-10-22,13:13:58,1,12.0
17343,Thursday,2015-10-22,13:14:44,8,150.0
17344,Thursday,2015-10-22,13:20:05,2,26.5
17345,Thursday,2015-10-22,13:21:08,1,12.25
17346,Thursday,2015-10-22,13:21:29,6,106.25
17347,Thursday,2015-10-22,13:37:28,1,16.0
17348,Thursday,2015-10-22,14:06:17,2,36.5
17349,Thursday,2015-10-22,14:22:41,2,39.0
17350,Thursday,2015-10-22,14:39:15,4,60.75
17351,Thursday,2015-10-22,14:40:52,4,70.25
17352,Thursday,2015-10-22,15:03:06,3,49.25
17353,Thursday,2015-10-22,15:03:59,1,17.95
17354,Thursday,2015-10-22,15:34:57,1,16.75
17355,Thursday,2015-10-22,15:43:23,1,16.75
17356,Thursday,2015-10-22,16:04:53,1,14.75
17357,Thursday,2015-10-22,16:05:17,2,29.5
17358,Thursday,2015-10-22,16:10:03,3,57.25
17359,Thursday,2015-10-22,16:13:22,1,20.75
17360,Thursday,2015-10-22,16:40:00,4,61.25
17361,Thursday,2015-10-22,16:52:28,4,61.0
17362,Thursday,2015-10-22,17:20:02,4,66.25
17363,Thursday,2015-10-22,17:20:13,2,36.75
17364,Thursday,2015-10-22,17:25:57,4,50.5
17365,Thursday,2015-10-22,17:29:42,2,30.5
17366,Thursday,2015-10-22,17:49:42,1,18.5
17367,Thursday,2015-10-22,18:01:48,4,56.25
17368,Thursday,2015-10-22,18:20:49,2,28.75
17369,Thursday,2015-10-22,18:27:43,3,52.5
17370,Thursday,2015-10-22,18:31:11,2,32.75
17371,Thursday,2015-10-22,18:50:01,2,25.0
17372,Thursday,2015-10-22,18:57:19,3,53.75
17373,Thursday,2015-10-22,19:03:45,2,32.0
17374,Thursday,2015-10-22,19:10:58,1,16.0
17375,Thursday,2015-10-22,19:31:27,4,61.25
17376,Thursday,2015-10-22,19:50:24,1,16.75
17377,Thursday,2015-10-22,20:10:21,2,33.5
17378,Thursday,2015-10-22,20:13:04,1,12.75
17379,Thursday,2015-10-22,20:20:49,1,20.75
17380,Thursday,2015-10-22,20:54:11,4,71.2
17381,Thursday,2015-10-22,20:55:04,4,67.0
17382,Thursday,2015-10-22,21:00:45,2,32.25
17383,Thursday,2015-10-22,21:33:51,1,16.25
17384,Thursday,2015-10-22,21:36:21,4,70.7
17385,Thursday,2015-10-22,22:00:44,1,11.0
17386,Thursday,2015-10-22,22:06:14,1,20.75
17387,Friday,2015-10-23,11:56:20,1,20.5
17388,Friday,2015-10-23,12:16:55,2,46.0
17389,Friday,2015-10-23,12:33:28,1,18.5
17390,Friday,2015-10-23,12:34:44,1,12.5
17391,Friday,2015-10-23,12:37:28,3,53.5
17392,Friday,2015-10-23,12:37:35,1,9.75
17393,Friday,2015-10-23,12:52:36,1,20.75
17394,Friday,2015-10-23,12:53:54,1,14.5
17395,Friday,2015-10-23,12:56:05,1,16.75
17396,Friday,2015-10-23,13:03:06,2,41.0
17397,Friday,2015-10-23,13:03:38,3,51.0
17398,Friday,2015-10-23,13:04:06,1,12.0
17399,Friday,2015-10-23,13:06:53,1,20.75
17400,Friday,2015-10-23,13:12:08,1,18.5
17401,Friday,2015-10-23,13:13:52,4,64.5
17402,Friday,2015-10-23,13:19:41,2,36.75
17403,Friday,2015-10-23,13:24:52,4,71.2
17404,Friday,2015-10-23,13:34:07,10,170.5
17405,Friday,2015-10-23,13:47:46,1,16.0
17406,Friday,2015-10-23,13:52:32,1,16.0
17407,Friday,2015-10-23,13:52:36,2,28.5
17408,Friday,2015-10-23,14:07:26,1,12.0
17409,Friday,2015-10-23,14:18:03,4,68.75
17410,Friday,2015-10-23,14:19:40,4,70.5
17411,Friday,2015-10-23,15:00:58,4,65.25
17412,Friday,2015-10-23,15:04:07,3,48.75
17413,Friday,2015-10-23,15:26:12,2,36.0
17414,Friday,2015-10-23,15:53:06,3,45.0
17415,Friday,2015-10-23,15:58:39,2,28.0
17416,Friday,2015-10-23,16:05:02,1,20.75
17417,Friday,2015-10-23,16:12:53,2,40.15
17418,Friday,2015-10-23,16:18:00,4,69.75
17419,Friday,2015-10-23,16:32:57,1,10.5
17420,Friday,2015-10-23,16:39:18,1,9.75
17421,Friday,2015-10-23,16:48:44,2,36.4
17422,Friday,2015-10-23,16:59:18,3,55.75
17423,Friday,2015-10-23,17:03:37,1,20.5
17424,Friday,2015-10-23,17:05:25,2,39.25
17425,Friday,2015-10-23,17:31:26,4,82.5
17426,Friday,2015-10-23,17:46:26,4,57.75
17427,Friday,2015-10-23,17:57:27,1,20.75
17428,Friday,2015-10-23,18:23:57,1,20.75
17429,Friday,2015-10-23,18:25:38,1,17.95
17430,Friday,2015-10-23,18:36:42,1,16.0
17431,Friday,2015-10-23,18:39:27,3,49.25
17432,Friday,2015-10-23,18:47:54,2,36.75
17433,Friday,2015-10-23,18:53:32,2,35.25
17434,Friday,2015-10-23,18:53:33,3,47.25
17435,Friday,2015-10-23,18:56:20,4,75.95
17436,Friday,2015-10-23,18:56:33,1,16.0
17437,Friday,2015-10-23,18:57:47,2,28.0
17438,Friday,2015-10-23,19:11:59,2,35.0
17439,Friday,2015-10-23,19:12:55,3,54.0
17440,Friday,2015-10-23,19:13:37,4,54.5
17441,Friday,2015-10-23,19:32:06,3,58.0
17442,Friday,2015-10-23,19:35:00,1,20.75
17443,Friday,2015-10-23,19:35:52,1,12.0
17444,Friday,2015-10-23,19:49:36,1,13.25
17445,Friday,2015-10-23,19:49:54,2,33.25
17446,Friday,2015-10-23,19:58:22,1,20.75
17447,Friday,2015-10-23,20:10:54,2,36.25
17448,Friday,2015-10-23,20:24:34,1,14.5
17449,Friday,2015-10-23,20:49:48,2,29.25
17450,Friday,2015-10-23,21:17:27,3,49.25
17451,Friday,2015-10-23,21:24:01,1,20.75
17452,Friday,2015-10-23,21:25:42,2,46.25
17453,Friday,2015-10-23,21:30:41,1,12.25
17454,Friday,2015-10-23,21:30:55,4,58.75
17455,Friday,2015-10-23,21:54:05,1,9.75
17456,Friday,2015-10-23,22:17:10,1,9.75
17457,Friday,2015-10-23,22:25:00,2,32.75
17458,Friday,2015-10-23,23:04:04,3,49.0
17459,Saturday,2015-10-24,12:13:18,1,10.5
17460,Saturday,2015-10-24,12:18:28,1,12.5
17461,Saturday,2015-10-24,12:30:52,1,20.75
17462,Saturday,2015-10-24,12:43:16,2,24.75
17463,Saturday,2015-10-24,12:47:27,1,12.0
17464,Saturday,2015-10-24,13:00:20,15,261.0
17465,Saturday,2015-10-24,13:19:45,4,53.5
17466,Saturday,2015-10-24,13:35:35,15,254.25
17467,Saturday,2015-10-24,13:38:55,1,20.25
17468,Saturday,2015-10-24,13:47:50,1,20.75
17469,Saturday,2015-10-24,13:53:48,1,12.0
17470,Saturday,2015-10-24,13:56:45,3,54.25
17471,Saturday,2015-10-24,14:20:47,2,38.7
17472,Saturday,2015-10-24,14:42:07,1,11.0
17473,Saturday,2015-10-24,14:42:17,1,12.75
17474,Saturday,2015-10-24,14:51:21,2,41.25
17475,Saturday,2015-10-24,15:00:18,2,29.25
17476,Saturday,2015-10-24,15:01:21,1,12.0
17477,Saturday,2015-10-24,16:00:57,3,50.75
17478,Saturday,2015-10-24,16:26:20,2,37.5
17479,Saturday,2015-10-24,16:56:20,4,76.2
17480,Saturday,2015-10-24,17:19:27,2,34.45
17481,Saturday,2015-10-24,17:29:14,4,63.45
17482,Saturday,2015-10-24,17:42:10,2,37.5
17483,Saturday,2015-10-24,17:53:26,4,70.25
17484,Saturday,2015-10-24,17:57:01,4,61.0
17485,Saturday,2015-10-24,18:11:55,2,27.0
17486,Saturday,2015-10-24,18:24:28,1,12.5
17487,Saturday,2015-10-24,18:26:10,2,28.5
17488,Saturday,2015-10-24,18:26:16,4,84.25
17489,Saturday,2015-10-24,18:26:23,1,16.5
17490,Saturday,2015-10-24,18:32:48,1,12.0
17491,Saturday,2015-10-24,18:43:27,3,49.25
17492,Saturday,2015-10-24,18:58:20,4,76.95
17493,Saturday,2015-10-24,19:05:08,3,49.5
17494,Saturday,2015-10-24,19:05:33,2,36.75
17495,Saturday,2015-10-24,19:13:02,4,75.5
17496,Saturday,2015-10-24,19:15:36,3,49.0
17497,Saturday,2015-10-24,19:25:09,3,51.25
17498,Saturday,2015-10-24,19:40:37,2,28.75
17499,Saturday,2015-10-24,19:44:52,2,37.0
17500,Saturday,2015-10-24,19:45:34,3,45.25
17501,Saturday,2015-10-24,19:57:12,3,54.0
17502,Saturday,2015-10-24,20:03:55,2,38.0
17503,Saturday,2015-10-24,20:19:10,4,61.75
17504,Saturday,2015-10-24,20:31:57,1,12.5
17505,Saturday,2015-10-24,20:48:31,2,41.0
17506,Saturday,2015-10-24,20:56:18,1,12.0
17507,Saturday,2015-10-24,21:03:56,3,57.75
17508,Saturday,2015-10-24,21:05:11,3,57.75
17509,Saturday,2015-10-24,21:10:34,3,49.75
17510,Saturday,2015-10-24,21:13:44,3,45.0
17511,Saturday,2015-10-24,21:25:50,2,33.0
17512,Saturday,2015-10-24,21:25:53,2,32.5
17513,Saturday,2015-10-24,21:36:47,2,28.0
17514,Saturday,2015-10-24,21:53:54,2,27.0
17515,Saturday,2015-10-24,21:56:03,3,49.5
17516,Saturday,2015-10-24,22:10:33,1,9.75
17517,Saturday,2015-10-24,23:00:36,3,57.75
17518,Sunday,2015-10-25,11:53:03,6,88.95
17519,Sunday,2015-10-25,12:03:29,2,32.75
17520,Sunday,2015-10-25,12:09:26,1,23.65
17521,Sunday,2015-10-25,12:13:43,1,16.25
17522,Sunday,2015-10-25,12:30:21,2,32.25
17523,Sunday,2015-10-25,12:39:32,4,73.0
17524,Sunday,2015-10-25,12:53:54,1,16.0
17525,Sunday,2015-10-25,12:56:43,1,12.0
17526,Sunday,2015-10-25,13:05:49,1,16.75
17527,Sunday,2015-10-25,13:30:01,1,23.65
17528,Sunday,2015-10-25,13:30:32,1,20.75
17529,Sunday,2015-10-25,13:47:19,14,248.35
17530,Sunday,2015-10-25,13:52:39,2,32.25
17531,Sunday,2015-10-25,13:55:31,1,20.75
17532,Sunday,2015-10-25,13:57:28,2,31.25
17533,Sunday,2015-10-25,14:06:21,1,20.75
17534,Sunday,2015-10-25,14:09:09,1,17.5
17535,Sunday,2015-10-25,14:13:46,1,20.75
17536,Sunday,2015-10-25,14:38:41,3,51.45
17537,Sunday,2015-10-25,14:42:32,2,28.5
17538,Sunday,2015-10-25,14:45:45,3,57.75
17539,Sunday,2015-10-25,15:15:21,4,71.5
17540,Sunday,2015-10-25,15:59:33,2,31.25
17541,Sunday,2015-10-25,16:10:46,4,69.5
17542,Sunday,2015-10-25,16:39:48,1,12.0
17543,Sunday,2015-10-25,16:41:57,4,70.75
17544,Sunday,2015-10-25,16:52:04,3,46.0
17545,Sunday,2015-10-25,17:05:32,3,37.0
17546,Sunday,2015-10-25,17:43:50,4,43.5
17547,Sunday,2015-10-25,17:58:40,2,37.25
17548,Sunday,2015-10-25,18:12:12,2,28.0
17549,Sunday,2015-10-25,18:20:20,3,43.0
17550,Sunday,2015-10-25,18:46:48,1,11.0
17551,Sunday,2015-10-25,18:50:54,3,39.5
17552,Sunday,2015-10-25,18:51:22,4,61.75
17553,Sunday,2015-10-25,19:24:32,3,49.0
17554,Sunday,2015-10-25,19:28:50,3,45.0
17555,Sunday,2015-10-25,19:35:43,2,37.0
17556,Sunday,2015-10-25,19:36:33,2,24.0
17557,Sunday,2015-10-25,19:43:08,3,53.25
17558,Sunday,2015-10-25,19:51:59,1,12.0
17559,Sunday,2015-10-25,20:21:17,4,61.5
17560,Sunday,2015-10-25,21:00:45,1,10.5
17561,Sunday,2015-10-25,21:12:51,2,33.0
17562,Sunday,2015-10-25,22:29:34,2,24.5
17563,Tuesday,2015-10-27,11:34:31,4,65.5
17564,Tuesday,2015-10-27,11:46:10,4,59.0
17565,Tuesday,2015-10-27,11:57:04,1,12.0
17566,Tuesday,2015-10-27,12:06:53,1,16.75
17567,Tuesday,2015-10-27,12:08:49,4,65.25
17568,Tuesday,2015-10-27,12:19:27,3,53.5
17569,Tuesday,2015-10-27,12:21:42,1,23.65
17570,Tuesday,2015-10-27,12:35:08,1,16.0
17571,Tuesday,2015-10-27,12:55:42,2,29.25
17572,Tuesday,2015-10-27,12:58:36,1,16.25
17573,Tuesday,2015-10-27,12:59:36,2,41.5
17574,Tuesday,2015-10-27,13:13:09,1,16.0
17575,Tuesday,2015-10-27,13:13:36,5,81.45
17576,Tuesday,2015-10-27,13:15:14,1,20.75
17577,Tuesday,2015-10-27,13:16:19,2,27.0
17578,Tuesday,2015-10-27,14:02:27,5,89.5
17579,Tuesday,2015-10-27,14:09:50,1,12.0
17580,Tuesday,2015-10-27,14:23:47,2,32.25
17581,Tuesday,2015-10-27,14:27:40,4,67.25
17582,Tuesday,2015-10-27,14:29:59,1,12.0
17583,Tuesday,2015-10-27,15:16:32,2,41.5
17584,Tuesday,2015-10-27,15:28:16,2,36.5
17585,Tuesday,2015-10-27,15:46:29,1,16.0
17586,Tuesday,2015-10-27,15:46:54,2,41.5
17587,Tuesday,2015-10-27,16:17:19,1,12.5
17588,Tuesday,2015-10-27,16:17:46,4,58.25
17589,Tuesday,2015-10-27,16:24:14,4,79.0
17590,Tuesday,2015-10-27,16:29:42,1,16.75
17591,Tuesday,2015-10-27,16:41:26,1,12.0
17592,Tuesday,2015-10-27,16:55:50,3,53.25
17593,Tuesday,2015-10-27,17:15:58,1,23.65
17594,Tuesday,2015-10-27,17:18:23,1,18.5
17595,Tuesday,2015-10-27,17:19:47,3,49.2
17596,Tuesday,2015-10-27,17:28:16,1,20.5
17597,Tuesday,2015-10-27,17:34:27,1,12.75
17598,Tuesday,2015-10-27,17:39:12,2,24.5
17599,Tuesday,2015-10-27,17:44:03,1,20.75
17600,Tuesday,2015-10-27,17:49:50,2,36.75
17601,Tuesday,2015-10-27,17:53:06,2,37.25
17602,Tuesday,2015-10-27,18:05:59,2,29.0
17603,Tuesday,2015-10-27,18:11:24,1,12.5
17604,Tuesday,2015-10-27,18:15:55,2,41.25
17605,Tuesday,2015-10-27,18:19:46,1,16.0
17606,Tuesday,2015-10-27,18:27:33,1,20.75
17607,Tuesday,2015-10-27,18:38:25,3,53.5
17608,Tuesday,2015-10-27,19:04:48,1,10.5
17609,Tuesday,2015-10-27,19:06:06,2,38.2
17610,Tuesday,2015-10-27,19:17:14,1,12.5
17611,Tuesday,2015-10-27,19:32:49,1,12.5
17612,Tuesday,2015-10-27,19:45:38,1,16.5
17613,Tuesday,2015-10-27,19:49:12,2,28.75
17614,Tuesday,2015-10-27,20:01:04,3,49.0
17615,Tuesday,2015-10-27,20:08:00,1,12.0
17616,Tuesday,2015-10-27,20:19:31,2,26.5
17617,Tuesday,2015-10-27,20:28:11,3,57.0
17618,Tuesday,2015-10-27,21:31:18,1,12.5
17619,Tuesday,2015-10-27,21:39:13,4,60.0
17620,Tuesday,2015-10-27,21:43:27,1,12.0
17621,Tuesday,2015-10-27,21:47:29,2,32.0
17622,Tuesday,2015-10-27,22:15:49,1,20.25
17623,Tuesday,2015-10-27,22:20:47,1,16.5
17624,Tuesday,2015-10-27,22:35:54,2,31.0
17625,Wednesday,2015-10-28,11:20:42,1,16.75
17626,Wednesday,2015-10-28,11:23:52,6,97.25
17627,Wednesday,2015-10-28,11:45:05,3,51.5
17628,Wednesday,2015-10-28,11:57:16,4,66.5
17629,Wednesday,2015-10-28,12:02:15,1,15.25
17630,Wednesday,2015-10-28,12:03:19,2,30.5
17631,Wednesday,2015-10-28,12:10:53,1,16.5
17632,Wednesday,2015-10-28,12:23:42,1,16.0
17633,Wednesday,2015-10-28,12:37:09,1,20.75
17634,Wednesday,2015-10-28,12:40:18,1,23.65
17635,Wednesday,2015-10-28,12:52:55,1,16.75
17636,Wednesday,2015-10-28,12:54:14,1,12.75
17637,Wednesday,2015-10-28,13:01:51,1,12.25
17638,Wednesday,2015-10-28,13:02:30,1,12.0
17639,Wednesday,2015-10-28,13:12:15,1,14.5
17640,Wednesday,2015-10-28,13:14:24,3,40.0
17641,Wednesday,2015-10-28,13:16:14,1,12.0
17642,Wednesday,2015-10-28,13:18:17,3,50.25
17643,Wednesday,2015-10-28,13:19:26,1,12.0
17644,Wednesday,2015-10-28,13:42:26,1,16.5
17645,Wednesday,2015-10-28,13:56:09,2,37.25
17646,Wednesday,2015-10-28,13:57:38,2,27.25
17647,Wednesday,2015-10-28,14:08:20,1,20.25
17648,Wednesday,2015-10-28,14:32:24,1,12.0
17649,Wednesday,2015-10-28,14:34:08,2,34.5
17650,Wednesday,2015-10-28,14:38:42,5,69.5
17651,Wednesday,2015-10-28,15:24:15,1,16.5
17652,Wednesday,2015-10-28,15:26:15,4,72.0
17653,Wednesday,2015-10-28,15:44:58,1,20.75
17654,Wednesday,2015-10-28,15:46:25,1,12.0
17655,Wednesday,2015-10-28,15:55:15,4,64.75
17656,Wednesday,2015-10-28,15:58:07,1,20.5
17657,Wednesday,2015-10-28,15:59:52,1,14.5
17658,Wednesday,2015-10-28,16:05:32,1,16.5
17659,Wednesday,2015-10-28,16:12:47,2,33.5
17660,Wednesday,2015-10-28,16:44:33,1,16.5
17661,Wednesday,2015-10-28,17:00:18,1,16.0
17662,Wednesday,2015-10-28,17:00:46,1,16.5
17663,Wednesday,2015-10-28,17:09:01,2,37.5
17664,Wednesday,2015-10-28,17:09:28,1,12.0
17665,Wednesday,2015-10-28,17:15:04,1,12.0
17666,Wednesday,2015-10-28,17:28:06,1,16.0
17667,Wednesday,2015-10-28,17:33:16,1,16.0
17668,Wednesday,2015-10-28,17:40:09,1,16.0
17669,Wednesday,2015-10-28,17:47:49,3,39.5
17670,Wednesday,2015-10-28,17:56:38,2,34.45
17671,Wednesday,2015-10-28,18:21:46,1,17.95
17672,Wednesday,2015-10-28,18:21:58,2,30.25
17673,Wednesday,2015-10-28,18:22:24,2,29.95
17674,Wednesday,2015-10-28,18:24:47,1,16.5
17675,Wednesday,2015-10-28,18:41:33,1,20.75
17676,Wednesday,2015-10-28,19:04:49,1,11.0
17677,Wednesday,2015-10-28,19:33:57,1,12.0
17678,Wednesday,2015-10-28,20:17:56,1,12.5
17679,Wednesday,2015-10-28,20:20:05,2,25.5
17680,Wednesday,2015-10-28,20:43:03,1,20.75
17681,Wednesday,2015-10-28,21:16:53,1,12.25
17682,Wednesday,2015-10-28,21:18:34,1,12.5
17683,Wednesday,2015-10-28,21:18:39,1,12.75
17684,Wednesday,2015-10-28,21:20:04,4,72.25
17685,Wednesday,2015-10-28,21:35:30,1,12.5
17686,Wednesday,2015-10-28,21:50:27,1,17.95
17687,Wednesday,2015-10-28,22:27:37,3,40.75
17688,Thursday,2015-10-29,11:32:56,8,144.5
17689,Thursday,2015-10-29,12:07:21,2,36.75
17690,Thursday,2015-10-29,12:09:54,2,36.5
17691,Thursday,2015-10-29,12:12:44,3,48.75
17692,Thursday,2015-10-29,12:18:34,1,20.75
17693,Thursday,2015-10-29,12:26:29,3,47.0
17694,Thursday,2015-10-29,12:49:54,2,28.75
17695,Thursday,2015-10-29,12:52:41,1,20.75
17696,Thursday,2015-10-29,12:55:26,1,12.0
17697,Thursday,2015-10-29,12:56:32,1,16.5
17698,Thursday,2015-10-29,13:06:50,1,16.0
17699,Thursday,2015-10-29,13:18:46,4,51.0
17700,Thursday,2015-10-29,13:18:58,1,20.75
17701,Thursday,2015-10-29,13:20:23,1,20.75
17702,Thursday,2015-10-29,13:28:06,1,9.75
17703,Thursday,2015-10-29,13:36:01,1,12.5
17704,Thursday,2015-10-29,13:38:44,1,16.25
17705,Thursday,2015-10-29,13:39:45,1,12.25
17706,Thursday,2015-10-29,13:49:14,1,20.25
17707,Thursday,2015-10-29,13:55:19,10,184.4
17708,Thursday,2015-10-29,13:57:50,2,33.95
17709,Thursday,2015-10-29,14:02:17,1,12.5
17710,Thursday,2015-10-29,14:19:18,4,68.75
17711,Thursday,2015-10-29,14:48:11,1,16.0
17712,Thursday,2015-10-29,14:49:33,1,12.0
17713,Thursday,2015-10-29,15:34:45,2,38.45
17714,Thursday,2015-10-29,15:37:45,2,31.25
17715,Thursday,2015-10-29,16:09:06,1,16.0
17716,Thursday,2015-10-29,16:10:17,2,42.0
17717,Thursday,2015-10-29,16:17:48,1,20.75
17718,Thursday,2015-10-29,16:20:49,2,31.75
17719,Thursday,2015-10-29,16:31:19,3,46.0
17720,Thursday,2015-10-29,16:49:27,2,33.25
17721,Thursday,2015-10-29,17:00:24,3,53.75
17722,Thursday,2015-10-29,17:08:33,3,42.0
17723,Thursday,2015-10-29,17:18:27,1,20.75
17724,Thursday,2015-10-29,17:19:18,3,53.45
17725,Thursday,2015-10-29,17:19:56,1,12.0
17726,Thursday,2015-10-29,17:26:08,2,24.5
17727,Thursday,2015-10-29,17:30:21,1,18.5
17728,Thursday,2015-10-29,17:45:05,3,43.5
17729,Thursday,2015-10-29,17:47:28,1,16.5
17730,Thursday,2015-10-29,17:48:12,2,36.25
17731,Thursday,2015-10-29,18:11:03,4,69.75
17732,Thursday,2015-10-29,18:19:45,3,48.75
17733,Thursday,2015-10-29,18:36:45,4,63.75
17734,Thursday,2015-10-29,18:41:38,2,36.25
17735,Thursday,2015-10-29,18:45:38,2,25.75
17736,Thursday,2015-10-29,18:46:16,2,32.75
17737,Thursday,2015-10-29,19:11:44,1,12.5
17738,Thursday,2015-10-29,19:40:15,2,32.25
17739,Thursday,2015-10-29,19:40:21,1,20.25
17740,Thursday,2015-10-29,20:19:54,3,53.25
17741,Thursday,2015-10-29,20:26:24,2,32.75
17742,Thursday,2015-10-29,20:45:04,3,40.75
17743,Thursday,2015-10-29,20:54:42,1,12.25
17744,Thursday,2015-10-29,21:43:54,4,70.5
17745,Thursday,2015-10-29,21:58:11,3,53.5
17746,Thursday,2015-10-29,22:45:29,4,64.75
